date,username,created_at,tweet
14-12-2020,thatgirlwithbpd,2020-12-14 02:28:21 India Standard Time,online all ppl talk about is how those of us with bpd treat others why does no one talk about how others treat us how abusive they can be how people take advantage how people use bpd as an excuse to manipulate someone who is vulnerable we dont have bpd for no reason
14-12-2020,thatgirlwithbpd,2020-12-14 02:26:29 India Standard Time,whilst im on a rant cant ppl stop taking advantage of those of us with bpd so many times ive thought i was overreacting the other person agreed i was so ive let something drop even tho i shouldnt have bpd isnt an excuse to take advantage and treat someone like shit
14-12-2020,thatgirlwithbpd,2020-12-14 02:13:15 India Standard Time,if you dont like being shamed for having bpd and how it impacts you stop doing it to people who have symptoms that you dont have  that you dont understand some people experience bpd incredibly severely and intensely they deserve to be understood
14-12-2020,thatgirlwithbpd,2020-12-14 02:10:46 India Standard Time,i just sometimes find that people on bpd twitter and in bpd groups in general can be hypocritical they want to be understood but then dont want to understand people who experience borderline in a completely different way these people are part of the problem they moan about
14-12-2020,thatgirlwithbpd,2020-12-14 02:09:41 India Standard Time,bpd can cause some people to be manipulative however when people do this they do it because they dont know how else to keep people around they want to be loved theyve had a life of being abandoned thats not excusing the behaviour but its not shaming them either
14-12-2020,thatgirlwithbpd,2020-12-14 02:08:23 India Standard Time,bpd is known for having symptoms that cause us to lash out blackout become extremely emotional etc what we dont need to do is to make people who cant control these symptoms feel even worse about themselves how is that helping anyone to feel less alone
14-12-2020,thatgirlwithbpd,2020-12-14 02:05:50 India Standard Time,one thing i see a lot w bpd is people going i have bpd and i dont do this and so youre going to talk down on someone that experiences it differently and might react in worse ways seriously ppl are ashamed of their bpd symptoms as is without other borderlines doing this
14-12-2020,thatgirlwithbpd,2020-12-14 02:03:34 India Standard Time,side note  telling people to go to therapy when they display a symptom you dont like is all well and good but its not a quick fix it takes years to help symptoms of certain mental illnesses some of us are in therapy doesnt mean that as soon as we go the symptoms stop
14-12-2020,thatgirlwithbpd,2020-12-14 02:01:57 India Standard Time,people seem to acknowledge that mental illness is a thing but also expect everyone with one to be fully aware and in reality this isnt the fucking case just because mental illness impacts someone one way doesnt mean it does for everyone else
14-12-2020,thatgirlwithbpd,2020-12-14 02:00:03 India Standard Time,also not everyone with a mental illness is self aware im so sick of people saying i have this illness and i dont act like this there are different severitys everybody is different not everyone is completely aware of their behaviour
14-12-2020,thatgirlwithbpd,2020-12-14 01:57:56 India Standard Time,it drives mad mad that people preach about mental illness until someone shows symptoms that arent just being sad or feeling anxious uncontrollable anger being easily triggered dissociating heavily extreme paranoia psychosis are all symptoms too you cant pick and choose
08-12-2020,thatgirlwithbpd,2020-12-08 17:26:25 India Standard Time,this is absolutely heartbreaking imagine thinking youre hard when you cant even fight someone alone without your mates for backup let alone without a knife hope all of them get life  ripjack
08-12-2020,thatgirlwithbpd,2020-12-08 06:49:39 India Standard Time,i dont get this ban twitter has on me i cant follow anyone again now i cant like anything can only message intermittently i dont get what ive doneeee i just wanna connect w ppl for fuck sake
08-12-2020,thatgirlwithbpd,2020-12-08 06:48:04 India Standard Time,to anyone that has likedcommented on this i will message u when twitter fucking unblocks me from messaging
08-12-2020,thatgirlwithbpd,2020-12-08 06:34:31 India Standard Time,basically i am obsessed with girls thats it
08-12-2020,thatgirlwithbpd,2020-12-08 04:52:00 India Standard Time,ps yes i am as miserable as i look x
08-12-2020,thatgirlwithbpd,2020-12-08 04:43:01 India Standard Time,had loads of new followers so should introduce myself im thatgirlwithbpd i was diagnosed with bpd  yrs ago and have too many other diagnoses to list here lol i try and tweet as openly as i can in the hopes it helps others feel less alone glad to have you with me
08-12-2020,thatgirlwithbpd,2020-12-08 04:06:39 India Standard Time,i have just managed to follow a load of ppl for some reason so if my account disappears u know why
07-12-2020,thatgirlwithbpd,2020-12-07 17:11:10 India Standard Time,my account has been limited for  days for following too many people fucking brilliant
07-12-2020,thatgirlwithbpd,2020-12-07 05:31:53 India Standard Time,trying to follow as many ppl as possible from this but twitter keeps blocking it so will follow back when i can
07-12-2020,thatgirlwithbpd,2020-12-07 01:55:12 India Standard Time,i really need to start doing youtube videos again because theyre all like  yrs old and i look a state in all of them but i dont have the motivation to live let alone record
06-12-2020,thatgirlwithbpd,2020-12-06 23:42:16 India Standard Time,this is just disgusting people like this are vile
06-12-2020,thatgirlwithbpd,2020-12-06 23:18:48 India Standard Time,not to sound like a child but making friends is hardddd
06-12-2020,thatgirlwithbpd,2020-12-06 22:14:41 India Standard Time,also does anyone live in the midlands want some more people to go out with and actually have a life with when lockdown is over
06-12-2020,thatgirlwithbpd,2020-12-06 21:09:44 India Standard Time,if you have bpd can u like or comment under this please want some more people w borderline to follow
06-12-2020,thatgirlwithbpd,2020-12-06 18:58:54 India Standard Time,talking when im dissociating is weird af i have to sit there for a couple of minutes afterwards processing whether i actually just spoke or whether theres someone hiding in my fuckin room
06-12-2020,thatgirlwithbpd,2020-12-06 18:53:12 India Standard Time,how is this even an argument wtf
06-12-2020,thatgirlwithbpd,2020-12-06 18:52:34 India Standard Time,dont like it when ppl assume im magically better just because i seem okay i dissociate  of the time im not better im just not here
06-12-2020,thatgirlwithbpd,2020-12-06 18:36:53 India Standard Time,today marks three months since i last self harmed
06-12-2020,thatgirlwithbpd,2020-12-06 16:46:44 India Standard Time,
06-12-2020,thatgirlwithbpd,2020-12-06 04:40:21 India Standard Time,does anyone else find the things will get better response when talking about how awful you feel is really annoying i get people want to be helpful but when ive felt like this since i was a child its a bit pointless telling me shit will get better when i know it doesnt
06-12-2020,thatgirlwithbpd,2020-12-06 04:26:50 India Standard Time,so glad i saw this been debating deleting it for ages but couldnt bring myself to do it for many reasons this was my sign to get rid
04-12-2020,thatgirlwithbpd,2020-12-04 18:34:47 India Standard Time,telling me to stop going off on one when you have purposely wound me up  knowing how my bpd will cause me to react is fucking horrible dont start shit then gaslight someone into thinking theyre in the wrong my borderline isnt a fucking excuse for you to be a cunt
04-12-2020,thatgirlwithbpd,2020-12-04 18:33:35 India Standard Time,using someones mental illness diagnosis against them in an argument is plain wrong and a low blow
04-12-2020,thatgirlwithbpd,2020-12-04 17:50:33 India Standard Time,wut i say breakfast lunch and dinner
03-12-2020,thatgirlwithbpd,2020-12-03 20:10:44 India Standard Time,it really pisses me off when i say i dont want children and then i get hit with the youre so young youll change your mind why wouldnt you want children isnt your life going to be empty  i dont have to have children just because thats whats expected of women
03-12-2020,thatgirlwithbpd,2020-12-03 18:55:54 India Standard Time,seriously tho
03-12-2020,thatgirlwithbpd,2020-12-03 03:37:19 India Standard Time,i hope my therapist doesnt read my tweets if you do hiya please ignore everything i say about you and never mention it x
03-12-2020,thatgirlwithbpd,2020-12-03 03:32:58 India Standard Time,my therapist tells me all the time that he cares about me and i roll my eyes but if he ever told me hates me i would believe it without a second thought my brain needs rewiring
03-12-2020,thatgirlwithbpd,2020-12-03 03:28:34 India Standard Time,for anyone that has been sa and is triggered by assault scenes in movies and series this website is amazing i use it every time i watch anything to make sure theres nothing in it that is triggering   plz retweet so others can use it
03-12-2020,thatgirlwithbpd,2020-12-03 03:27:08 India Standard Time,how my therapist puts up with me ill never know must be the most frustrating and annoying patient ever lol
02-12-2020,thatgirlwithbpd,2020-12-02 00:32:58 India Standard Time,why is this so funny
01-12-2020,thatgirlwithbpd,2020-12-01 12:54:14 India Standard Time,this
01-12-2020,thatgirlwithbpd,2020-12-01 11:28:42 India Standard Time,i had extra quetiapine but woke up at am only five hours after taking it wtf
30-11-2020,thatgirlwithbpd,2020-11-30 23:03:05 India Standard Time,if this isnt me one day i have failed
29-11-2020,thatgirlwithbpd,2020-11-29 19:46:54 India Standard Time,ppl that say they understand how my bpd causes me to react but then get mad when i react in a way they dont like aka getting very angry overly upset etc are just trash
29-11-2020,thatgirlwithbpd,2020-11-29 19:43:01 India Standard Time,i have thought this for yearssssss glad someone said it
29-11-2020,thatgirlwithbpd,2020-11-29 18:35:36 India Standard Time,every damn day
28-11-2020,thatgirlwithbpd,2020-11-28 22:00:12 India Standard Time,if you are in a situation where you are triggering someone and they want to leave the situation please just let them go someone triggered me last night and wouldnt let me leave the room and ive been dealing with fucking horrendous anxiety and panic since its not fair
28-11-2020,thatgirlwithbpd,2020-11-28 18:51:17 India Standard Time,it makes me feel sick because all i want is for the people that didnt do anything to help me stop being abused to admit that they shouldve done more and give me closure yet all i get is denial and them acting like im a liar even though the facts are there just own up ffs
28-11-2020,thatgirlwithbpd,2020-11-28 18:49:50 India Standard Time,how can some people be so entitled if someone is telling you your behaviour severely impacted them and that your actions have hurt them who the fuck are you to dismiss and invalidate how they feel
28-11-2020,thatgirlwithbpd,2020-11-28 18:48:49 India Standard Time,i cannot fucking stand family that say they were always there for me and did the right thing when in fact they turned a blind eye and actually played a massive part in the trauma i went through self denial is fucking strong in some people
28-11-2020,thatgirlwithbpd,2020-11-28 03:31:25 India Standard Time,boohooblackfriday can i please just win something on my special day
27-11-2020,thatgirlwithbpd,2020-11-27 18:44:11 India Standard Time,i wonder what its like to not spend everyday thinking everyone hates you and is going to leave you or out to get you childhood trauma is eeeevil
27-11-2020,thatgirlwithbpd,2020-11-27 16:18:58 India Standard Time,its my birthday today and my present to myself is one less breakdown during the day  ill make up for it tomorrow by having an extra one
26-11-2020,thatgirlwithbpd,2020-11-26 21:48:41 India Standard Time,this is me but i hate telling them i just want to sit in silence
26-11-2020,thatgirlwithbpd,2020-11-26 19:25:05 India Standard Time,being trapped in my head psychologically and then physically trapped because of covid is shit
26-11-2020,thatgirlwithbpd,2020-11-26 18:44:46 India Standard Time,as much as i had awful anxiety about lockdown lifted knowing im now in tier  and couldnt even really go out if i wanted to is just destroying my mental health even more
26-11-2020,thatgirlwithbpd,2020-11-26 11:13:11 India Standard Time,love those nights where i dont sleep at all because my brain wont shut off why would i want  hrs of solid sleep when i can stay up and overthink every little thing ive ever said and done all night  buzzing
25-11-2020,thatgirlwithbpd,2020-11-25 23:39:40 India Standard Time,if everyone understood me and took the time to actually educate themselves about my diagnosis the way my therapist does my life might actually be a bit more bearable
25-11-2020,thatgirlwithbpd,2020-11-25 04:07:04 India Standard Time,anyone else ever take a pic that u think looks amazing set it as every profile pic and then look at it again a month later and wonder why on earth u thought u looked so bomb and delete it from existence
25-11-2020,thatgirlwithbpd,2020-11-25 04:05:48 India Standard Time,pleaseeee can someone recommend me some good horror films i cant seem to find any that look like theyd be worth watching
25-11-2020,thatgirlwithbpd,2020-11-25 01:14:53 India Standard Time,nah people that patronise me telling me exercise and eating healthy with make my mental health so much better are fucking annoying i dont think eating loads of veg and exercising five times a week will cure my personality disorder thanks
24-11-2020,thatgirlwithbpd,2020-11-24 19:29:19 India Standard Time,is anyone else actually dreading lockdown being lifted like the pressures of having to go out feeling bad for turning down plans feeling like more is expected of me is making me feel so sick
24-11-2020,thatgirlwithbpd,2020-11-24 19:22:19 India Standard Time,also please can we stop calling male feminists simps im not sure how men wanting to be an ally to women is anything other than fantastic if the motives are genuine and they educate themselves we cannot get rid of misogyny if its men vs women
24-11-2020,thatgirlwithbpd,2020-11-24 19:18:46 India Standard Time,my therapist used the not all men line when i was talking about men i really wanted to shove his head through the window however he actually took time to understand that he is privileged and he cannot speak on womens experiences and its wrong to invalidate
24-11-2020,thatgirlwithbpd,2020-11-24 19:15:05 India Standard Time,invalidating our experiences with men by saying well you shouldve worn longer shorts not all men im not like that you shouldnt act like that boys will be boys is victim blaming and its tiring put your energy into being better instead of being defensive
24-11-2020,thatgirlwithbpd,2020-11-24 19:12:37 India Standard Time,were aware its not all men but for some women it feels like its all men if you feel uncomfortable seeing us talk about our experiences with men maybe you should help to change behaviour towards women then you wont have anything to feel uncomfortable about
24-11-2020,thatgirlwithbpd,2020-11-24 19:08:35 India Standard Time,why is it that when women talk about their experiences with men some dickhead has to comment not all men what are you trying to achieve stop trying to invalidate womens experiences funny how so many men wont speak up about rpe but will pipe up when they feel called out
24-11-2020,thatgirlwithbpd,2020-11-24 05:09:50 India Standard Time,body dysmorphia really needs to stop telling me im a skinny bitch then doing a  and telling me im the size of house
23-11-2020,thatgirlwithbpd,2020-11-23 20:25:55 India Standard Time,exhausted cos im my depression but hyper cos of my borderline is not a place i like to be in
20-11-2020,thatgirlwithbpd,2020-11-20 23:40:43 India Standard Time,sex work is real work end of discussion
20-11-2020,thatgirlwithbpd,2020-11-20 23:38:45 India Standard Time,my anxiety is that bad at the moment i literally wont even answer the door to the postman who i actually know anxiety is just the gift the keeps giving
20-11-2020,thatgirlwithbpd,2020-11-20 23:12:48 India Standard Time,one of the most excruciating parts of bpd for a lot of people is loneliness a loneliness that is only increased when we dont know anyone who can relate to us and who we can relate to they might only be online but removing those potential ways of connecting w others is stupid
20-11-2020,thatgirlwithbpd,2020-11-20 23:11:29 India Standard Time,why does people sharing and talking about how bpd impacts them mean they are encouraging sh or death if anything others being open helps people feel less alone and in turn perhaps less likely to want to hurt themselves
20-11-2020,thatgirlwithbpd,2020-11-20 23:03:22 India Standard Time,not being funny but bpd is stigmatised enough without the hashtag being hidden because posts about borderline can encourage self injury or even death honestly get fucked
17-11-2020,thatgirlwithbpd,2020-11-17 21:33:07 India Standard Time,i love those times when im so chill that i cant tell whether im dissociating my bpd has magically disappeared or i have never had a mental illness and it was fake all along
17-11-2020,thatgirlwithbpd,2020-11-17 21:31:20 India Standard Time,to any men out there that wear dresses  you look great keep doing you
17-11-2020,thatgirlwithbpd,2020-11-17 21:30:36 India Standard Time, men wearing dresses isnt an attack  what is a manly man   why does someones clothing mean they arent strong   stop judging people based on their clothing  shut up
17-11-2020,thatgirlwithbpd,2020-11-17 21:28:31 India Standard Time,candace owens honestly reminds me of those people whos mindset is so backwards that they blame sexual assault survivors for being assaulted because of their clothing
20-03-2021,thesanjunipero,2021-03-20 00:52:26 India Standard Time,just wanna spend the night with anak rt n main karambol bruh
19-03-2021,thesanjunipero,2021-03-19 16:13:42 India Standard Time,at this point i just wannb financially stable bout my mental we put them last on the list
18-03-2021,thesanjunipero,2021-03-18 00:38:53 India Standard Time, disgusting  hilarious
17-03-2021,thesanjunipero,2021-03-17 19:27:56 India Standard Time,what is this deanlikekindasong  gonna listen more from them thxxxx tiroval
17-03-2021,thesanjunipero,2021-03-17 19:13:14 India Standard Time,saran earphone rbuan
17-03-2021,thesanjunipero,2021-03-17 08:03:02 India Standard Time,wishing lucinta luna a good life shes a sweetheart
16-03-2021,thesanjunipero,2021-03-16 20:57:44 India Standard Time,konteks currently di mobil lg nahan pipis sitting silently
16-03-2021,thesanjunipero,2021-03-16 20:56:04 India Standard Time,satusatunya keuntungan punya titit adalah bs kencing di mana aja
16-03-2021,thesanjunipero,2021-03-16 14:54:39 India Standard Time,name me a drummer who isnt a freak
16-03-2021,thesanjunipero,2021-03-16 14:28:42 India Standard Time,life hasnt been the same since cerita penjara
16-03-2021,thesanjunipero,2021-03-16 12:54:58 India Standard Time,i swear to god
16-03-2021,thesanjunipero,2021-03-16 01:05:24 India Standard Time,gamau yg terbaik segini ajah cukup
15-03-2021,thesanjunipero,2021-03-15 19:12:34 India Standard Time,jika ibu berkenan
15-03-2021,thesanjunipero,2021-03-15 18:41:46 India Standard Time,si yg bukain tutup aqua baru
15-03-2021,thesanjunipero,2021-03-15 14:51:57 India Standard Time,knp orangtua slalu marah kl anaknya ga sngaja numpahin air kan padahal tinggal dilap
15-03-2021,thesanjunipero,2021-03-15 10:27:12 India Standard Time,will do anything but t word
14-03-2021,thesanjunipero,2021-03-14 11:25:13 India Standard Time,semester ini rasanya less chaotic dari smester kemaren i must be at the wrong way
14-03-2021,thesanjunipero,2021-03-14 10:20:05 India Standard Time,i have a very low mind capacity
14-03-2021,thesanjunipero,2021-03-14 10:19:33 India Standard Time,yesterday was bizarre tweeting this for a reminder
11-03-2021,thesanjunipero,2021-03-11 20:52:24 India Standard Time,mau ky gini tp tmbok kamar gw suka rembes
11-03-2021,thesanjunipero,2021-03-11 17:35:15 India Standard Time,ganbatte bf arigatou gf
11-03-2021,thesanjunipero,2021-03-11 15:33:44 India Standard Time,
11-03-2021,thesanjunipero,2021-03-11 13:49:09 India Standard Time,gasuka bgt research
11-03-2021,thesanjunipero,2021-03-11 13:48:43 India Standard Time,sexual tension between me n desire to nyari joki skripsi
10-03-2021,thesanjunipero,2021-03-10 23:09:09 India Standard Time,confession hour tell me whats your biggest cursed habit from the past ill go first i used to eat nasi padang with spoon
09-03-2021,thesanjunipero,2021-03-09 21:29:11 India Standard Time,what if i take a sip of water everytime im thinking bout cheetos
09-03-2021,thesanjunipero,2021-03-09 18:28:26 India Standard Time,i will just gonna drink water from now
09-03-2021,thesanjunipero,2021-03-09 13:31:36 India Standard Time,back again with panggilan aneh dari tpb
08-03-2021,thesanjunipero,2021-03-08 23:36:10 India Standard Time,ngilu bgt hati ini kyk nyiuuuuuut gitu paham ga si ya allah ya tuhan kangen bgt
07-03-2021,thesanjunipero,2021-03-07 23:24:07 India Standard Time,sleep feels like a crime these days
07-03-2021,thesanjunipero,2021-03-07 15:49:48 India Standard Time,udah lupa bgt rasanya punya privasi n bebas kmn maksudny advantage of being anak kost
07-03-2021,thesanjunipero,2021-03-07 11:32:50 India Standard Time,mimpi temenan sm taemin trnyt di mimpi bodor juga orangnya
06-03-2021,thesanjunipero,2021-03-06 11:52:04 India Standard Time,imagine having back pain bcs uve got the c cup
06-03-2021,thesanjunipero,2021-03-06 00:01:46 India Standard Time,boyfriend is too sweet he deserves zendaya but he chose a stinky house rat me instead
05-03-2021,thesanjunipero,2021-03-05 17:08:11 India Standard Time,
05-03-2021,thesanjunipero,2021-03-05 17:06:51 India Standard Time,yupppppppppp
05-03-2021,thesanjunipero,2021-03-05 17:03:18 India Standard Time,also
05-03-2021,thesanjunipero,2021-03-05 16:58:48 India Standard Time,this sparks juns energy
05-03-2021,thesanjunipero,2021-03-05 16:57:31 India Standard Time,hsssshshshshss bruno finally drops something
05-03-2021,thesanjunipero,2021-03-05 14:23:37 India Standard Time,recommend film horror yg ad di netflix dongs
05-03-2021,thesanjunipero,2021-03-05 11:18:13 India Standard Time,starting to like a band while theyre on hiatus
05-03-2021,thesanjunipero,2021-03-05 10:54:31 India Standard Time,ini self selling bgt tapi ga masalah juga syi if we normalize this i think life would be easier
04-03-2021,thesanjunipero,2021-03-04 15:08:53 India Standard Time,if one day one of my loved ones died dont ever post about their grave and tried to soothe me with some bullshit griefing words it will only make things worse
04-03-2021,thesanjunipero,2021-03-04 07:13:51 India Standard Time,
02-03-2021,thesanjunipero,2021-03-02 20:48:29 India Standard Time,langsung aja yg mau shoot indah cakep n keren banget hubungi
02-03-2021,thesanjunipero,2021-03-02 14:52:22 India Standard Time,we literally went from this                          to                           this
28-02-2021,thesanjunipero,2021-02-28 01:02:04 India Standard Time,sangat bersyukur pastinya
27-02-2021,thesanjunipero,2021-02-27 13:28:44 India Standard Time,its the  era we miss
26-02-2021,thesanjunipero,2021-02-26 23:39:42 India Standard Time,seems like i just revealed my gender transition
26-02-2021,thesanjunipero,2021-02-26 23:34:56 India Standard Time,mom i said it wasnt a phase
26-02-2021,thesanjunipero,2021-02-26 17:28:48 India Standard Time,and i still am
24-02-2021,thesanjunipero,2021-02-24 23:05:25 India Standard Time,samsek ga kepikiran bayi di return of superman bakal gede
24-02-2021,thesanjunipero,2021-02-24 23:02:39 India Standard Time,haaahhh
24-02-2021,thesanjunipero,2021-02-24 13:18:53 India Standard Time,jennie putus sm kai curhatnya ke gd
24-02-2021,thesanjunipero,2021-02-24 09:00:19 India Standard Time,gmn rasanya putus dari kai trs dapet gd
23-02-2021,thesanjunipero,2021-02-23 18:37:10 India Standard Time,ko bisa tusita ngerjain ini semua dgn mindset meditasi
23-02-2021,thesanjunipero,2021-02-23 11:53:49 India Standard Time,ah babi
23-02-2021,thesanjunipero,2021-02-23 07:46:55 India Standard Time,punggung gw pegelnya udh mulai ga wajar fix gendong tuyul ga sih
23-02-2021,thesanjunipero,2021-02-23 05:47:41 India Standard Time,deep ocean facts are so sexy
22-02-2021,thesanjunipero,2021-02-22 20:42:16 India Standard Time,i only want one thing and its
22-02-2021,thesanjunipero,2021-02-22 20:38:35 India Standard Time,badan gw udh bau
22-02-2021,thesanjunipero,2021-02-22 15:46:39 India Standard Time,at this point i only bales chat pas lg boker im  sorry im currently battling the t word progress or whatevr
22-02-2021,thesanjunipero,2021-02-22 14:41:55 India Standard Time,badan gw udh bau koyo ama minyak kayu putih
22-02-2021,thesanjunipero,2021-02-22 00:37:13 India Standard Time,literally me n my boyfriend talking
22-02-2021,thesanjunipero,2021-02-22 00:35:55 India Standard Time,ahirnya bisa nyenengin ortu
22-02-2021,thesanjunipero,2021-02-22 00:33:47 India Standard Time,just wanna reincarnate and marry patgouw or just be her i dont care
21-02-2021,thesanjunipero,2021-02-21 18:46:23 India Standard Time,suaranya bnr suara apis
21-02-2021,thesanjunipero,2021-02-21 14:34:20 India Standard Time,masih ketawa
21-02-2021,thesanjunipero,2021-02-21 11:22:08 India Standard Time,awkakwkajw sipa udah tidur
21-02-2021,thesanjunipero,2021-02-21 02:11:00 India Standard Time,thank you
21-02-2021,thesanjunipero,2021-02-21 02:03:56 India Standard Time,gajelas bet orang mau mens
20-02-2021,thesanjunipero,2021-02-20 18:00:43 India Standard Time,clubhouse speakers are highschool bullies
20-02-2021,thesanjunipero,2021-02-20 17:26:56 India Standard Time,rumah iyut
20-02-2021,thesanjunipero,2021-02-20 11:04:08 India Standard Time,gw sayang bgt sm lo smua
20-02-2021,thesanjunipero,2021-02-20 11:03:55 India Standard Time,masih belum berubah ternyata
20-02-2021,thesanjunipero,2021-02-20 01:31:30 India Standard Time,sex edu kok gaada dr boyke
20-02-2021,thesanjunipero,2021-02-20 01:21:36 India Standard Time,enough with the word pelakor can we now talk about how embarassing it is to have a penis
19-02-2021,thesanjunipero,2021-02-19 11:39:11 India Standard Time,just had to share this here i had a good good laugh
18-02-2021,thesanjunipero,2021-02-18 21:03:19 India Standard Time,why do yall even think about having cowo itb man that really doesnt make any sense
18-02-2021,thesanjunipero,2021-02-18 19:48:48 India Standard Time,cowo yg main friend zone mirip alex lawther tp versi asian n buff
18-02-2021,thesanjunipero,2021-02-18 08:07:06 India Standard Time,aaaaakkk
18-02-2021,thesanjunipero,2021-02-18 01:04:43 India Standard Time,handcrafting gf hand strumming bf
18-02-2021,thesanjunipero,2021-02-18 01:02:29 India Standard Time,stop it im crying
18-02-2021,thesanjunipero,2021-02-18 00:57:49 India Standard Time,keyos bgt tp cuma di kepala gw doang
16-02-2021,thesanjunipero,2021-02-16 20:36:29 India Standard Time,wkwkwkw berani bgt
16-02-2021,thesanjunipero,2021-02-16 13:42:19 India Standard Time,queen
15-02-2021,thesanjunipero,2021-02-15 20:05:25 India Standard Time,hahh disgusting bgt i wantttt
15-02-2021,thesanjunipero,2021-02-15 17:35:15 India Standard Time,soto betawi yaa btul
15-02-2021,thesanjunipero,2021-02-15 17:33:22 India Standard Time,sebutin  makanan yg lebih enak drpd sate
15-02-2021,thesanjunipero,2021-02-15 17:24:18 India Standard Time,do u rly love them or u just convincing yourself u love them anywaysss good day in my mind
15-02-2021,thesanjunipero,2021-02-15 17:21:58 India Standard Time,bli dmn
15-02-2021,thesanjunipero,2021-02-15 13:41:53 India Standard Time,these org berseragams really thought they were a pussy magnet or what
14-02-2021,thesanjunipero,2021-02-14 21:44:43 India Standard Time,traumatizing image
14-02-2021,thesanjunipero,2021-02-14 17:41:49 India Standard Time,
13-02-2021,thesanjunipero,2021-02-13 19:18:55 India Standard Time,im egirl kabupaten
13-02-2021,thesanjunipero,2021-02-13 19:16:56 India Standard Time,bosen bgtttt lg pd ngpain
13-02-2021,thesanjunipero,2021-02-13 17:22:23 India Standard Time,beberes kosan
13-02-2021,thesanjunipero,2021-02-13 17:22:10 India Standard Time,
13-02-2021,thesanjunipero,2021-02-13 01:02:08 India Standard Time,keanu lucu waktu belom temenan sm awkrin
13-02-2021,thesanjunipero,2021-02-13 01:00:43 India Standard Time,bucin gf bucin bf
12-02-2021,thesanjunipero,2021-02-12 18:34:02 India Standard Time,seru bgt ada yg selimutan
12-02-2021,thesanjunipero,2021-02-12 13:27:17 India Standard Time,hahhhhhhh kembar apa begimane
10-02-2021,thesanjunipero,2021-02-10 20:17:45 India Standard Time,lauv kalo smp di indo dipanggilnya raup
10-02-2021,thesanjunipero,2021-02-10 18:48:28 India Standard Time,ko bisa ya gw pas tpb ga tidur  hari cuma buat nirmana
10-02-2021,thesanjunipero,2021-02-10 18:46:54 India Standard Time,they always talk about mascara tahan air but never about mascara tahan oil cuz my eyelid be oily assssss hell
10-02-2021,thesanjunipero,2021-02-10 15:15:44 India Standard Time,wkwkw ini anak etniz yak
09-02-2021,thesanjunipero,2021-02-09 13:46:24 India Standard Time,jin males bersama jiwa jiwa mahasiswa ta
08-02-2021,thesanjunipero,2021-02-08 07:59:15 India Standard Time,jkt lagi ujan gaakkkkkk
07-02-2021,thesanjunipero,2021-02-07 23:37:39 India Standard Time,super mega talented bf mediocre gf
07-02-2021,thesanjunipero,2021-02-07 07:17:55 India Standard Time,jgn banjir dluuuu gw mo pacarannnn
07-02-2021,thesanjunipero,2021-02-07 06:34:22 India Standard Time,hair
07-02-2021,thesanjunipero,2021-02-07 06:28:59 India Standard Time,yaallahhhhh sayang banget
06-02-2021,thesanjunipero,2021-02-06 22:03:19 India Standard Time,semua org litereli pada nikah bahkan at this moment w ga kaget kl besok di mawarni ada yg nyebar undangan
06-02-2021,thesanjunipero,2021-02-06 18:34:54 India Standard Time,continuously checking my paket dari cina
06-02-2021,thesanjunipero,2021-02-06 18:30:22 India Standard Time,kangen jonghyun wkw
04-02-2021,thesanjunipero,2021-02-04 16:57:51 India Standard Time,hundred percent the reincarnation thing
04-02-2021,thesanjunipero,2021-02-04 16:20:50 India Standard Time,me looking at my pretty boyfriend when i took my cm boots off
04-02-2021,thesanjunipero,2021-02-04 14:47:12 India Standard Time,
02-02-2021,thesanjunipero,2021-02-02 18:02:35 India Standard Time,ugh i can no longer stay at home or i will bcoming more myself help i cannot stand not stealing personalities
02-02-2021,thesanjunipero,2021-02-02 17:48:57 India Standard Time,dari rachel vennya kita belajar no bitch yall never learn stop chasing men
02-02-2021,thesanjunipero,2021-02-02 15:17:15 India Standard Time,lu pada beneran ga ngerjain ta kan
02-02-2021,thesanjunipero,2021-02-02 10:50:00 India Standard Time,
01-02-2021,thesanjunipero,2021-02-01 14:16:34 India Standard Time,belom pernah pacaran pinggir flyover
31-01-2021,thesanjunipero,2021-01-31 20:48:33 India Standard Time,discovering new indomaret snacks together issa love languange
30-01-2021,thesanjunipero,2021-01-30 00:51:42 India Standard Time,why is this so funny kahsaoxbwnsb
29-01-2021,thesanjunipero,2021-01-29 22:53:05 India Standard Time,enough with surat teguran
29-01-2021,thesanjunipero,2021-01-29 22:47:28 India Standard Time,
29-01-2021,thesanjunipero,2021-01-29 22:47:26 India Standard Time,amazing bgt sih ciptaan allah yg satu ini
29-01-2021,thesanjunipero,2021-01-29 22:40:55 India Standard Time,make complexion a trend
29-01-2021,thesanjunipero,2021-01-29 19:50:41 India Standard Time,emang harusnya udah mulai ngerjain ta yak
29-01-2021,thesanjunipero,2021-01-29 17:34:36 India Standard Time,ugh seeing my past i really lowered my standard back then
29-01-2021,thesanjunipero,2021-01-29 14:05:33 India Standard Time,two simps
29-01-2021,thesanjunipero,2021-01-29 12:52:45 India Standard Time,
28-01-2021,thesanjunipero,2021-01-28 18:51:29 India Standard Time,goal is to be hot enough n make both gender confused
27-01-2021,thesanjunipero,2021-01-27 18:03:42 India Standard Time,nervous beneran gatau hrs apa bsok wkw
27-01-2021,thesanjunipero,2021-01-27 18:00:26 India Standard Time,ahahah tbtb di call ibu dospem jam segini eh taunya lg nyoba aja buat siap meet besok ahahahahah bisa aja si ibu tes jantungnya
